"Method","M","IMS_Train_Syn","IMS_Train_Test"
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"privbayes",50,0,0.84115523465704
"ctgan",5,0,0.84115523465704
"ctgan",5,0,0.84115523465704
"ctgan",5,0,0.84115523465704
"ctgan",5,0,0.84115523465704
"ctgan",5,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",10,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"ctgan",50,0,0.84115523465704
"tvae",5,0,0.84115523465704
"tvae",5,0,0.84115523465704
"tvae",5,0,0.84115523465704
"tvae",5,0,0.84115523465704
"tvae",5,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",10,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tvae",50,0,0.84115523465704
"tabsyn",5,0,0.84115523465704
"tabsyn",5,0,0.84115523465704
"tabsyn",5,0,0.84115523465704
"tabsyn",5,0,0.84115523465704
"tabsyn",5,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",10,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
"tabsyn",50,0,0.84115523465704
