"Method","M","Mean_NNDR_Synth","Mean_NNDR_Holdout"
"arf",10,0.724314440882794,0.684411833646166
"arf",10,0.717829303790931,0.684411833646166
"arf",10,0.734031162267972,0.684411833646166
"arf",10,0.731285160539866,0.684411833646166
"arf",50,0.717126862471623,0.684411833646166
"arf",50,0.734117610155336,0.684411833646166
"arf",50,0.728970374799414,0.684411833646166
"arf",50,0.729978482318978,0.684411833646166
"arf",50,0.729114549355659,0.684411833646166
"arf",50,0.722812935906999,0.684411833646166
"arf",50,0.727034733544035,0.684411833646166
"arf",50,0.716264768125994,0.684411833646166
"arf",50,0.726636111566218,0.684411833646166
"arf",50,0.723101905368094,0.684411833646166
"arf",50,0.719613900370383,0.684411833646166
"arf",50,0.719522137819903,0.684411833646166
"arf",50,0.720280724543931,0.684411833646166
"arf",50,0.724884701318273,0.684411833646166
"arf",50,0.72802369644386,0.684411833646166
"arf",50,0.726134219529271,0.684411833646166
"arf",50,0.725385931759613,0.684411833646166
"arf",50,0.722817515657909,0.684411833646166
"arf",50,0.724941855263529,0.684411833646166
"arf",50,0.727516377327529,0.684411833646166
"arf",50,0.725659852370236,0.684411833646166
"arf",50,0.72082682819723,0.684411833646166
"arf",50,0.727281624482202,0.684411833646166
"arf",50,0.726638223760361,0.684411833646166
"arf",50,0.719261044228042,0.684411833646166
"arf",50,0.724256976871104,0.684411833646166
"arf",50,0.72540533198612,0.684411833646166
"arf",50,0.729951361623259,0.684411833646166
"arf",50,0.728331586776724,0.684411833646166
"arf",50,0.727860094146221,0.684411833646166
"arf",50,0.722041329603114,0.684411833646166
"arf",50,0.73336019230284,0.684411833646166
"arf",50,0.730138551963279,0.684411833646166
"arf",50,0.723737654825328,0.684411833646166
"arf",50,0.726435556990569,0.684411833646166
"arf",50,0.724268107779308,0.684411833646166
"arf",50,0.725819846319584,0.684411833646166
"arf",50,0.734816662665811,0.684411833646166
"arf",50,0.722518292026431,0.684411833646166
"arf",50,0.71759180540985,0.684411833646166
"arf",50,0.732382768892756,0.684411833646166
"arf",50,0.72765361201472,0.684411833646166
"arf",50,0.734762912643398,0.684411833646166
"arf",50,0.726485228359405,0.684411833646166
"arf",50,0.725388230319295,0.684411833646166
"arf",50,0.730503712570805,0.684411833646166
"arf",50,0.724314440882794,0.684411833646166
"arf",50,0.717829303790931,0.684411833646166
"arf",50,0.734031162267972,0.684411833646166
"arf",50,0.731285160539866,0.684411833646166
"privbayes",5,0.71522043451007,0.684411833646166
"privbayes",5,0.726830865792082,0.684411833646166
"privbayes",5,0.719250232995298,0.684411833646166
"privbayes",5,0.717725050270861,0.684411833646166
"privbayes",5,0.720737063949139,0.684411833646166
"privbayes",10,0.71522043451007,0.684411833646166
"privbayes",10,0.713719845961069,0.684411833646166
"privbayes",10,0.726830865792082,0.684411833646166
"privbayes",10,0.719250232995298,0.684411833646166
"privbayes",10,0.717725050270861,0.684411833646166
"privbayes",10,0.720737063949139,0.684411833646166
"privbayes",10,0.714274648437063,0.684411833646166
"privbayes",10,0.711906085070461,0.684411833646166
"privbayes",10,0.717649164732427,0.684411833646166
"privbayes",10,0.722441265756329,0.684411833646166
"privbayes",50,0.71522043451007,0.684411833646166
"privbayes",50,0.713719845961069,0.684411833646166
"privbayes",50,0.722965379617845,0.684411833646166
"privbayes",50,0.72661290444298,0.684411833646166
"privbayes",50,0.707548170009245,0.684411833646166
"privbayes",50,0.71863012942789,0.684411833646166
"privbayes",50,0.72292435729352,0.684411833646166
"privbayes",50,0.723541113387165,0.684411833646166
"privbayes",50,0.723305088077015,0.684411833646166
"privbayes",50,0.718244382071395,0.684411833646166
"privbayes",50,0.719217271850627,0.684411833646166
"privbayes",50,0.726830865792082,0.684411833646166
"privbayes",50,0.717114792611776,0.684411833646166
"privbayes",50,0.716624554817211,0.684411833646166
"privbayes",50,0.723411187102173,0.684411833646166
"privbayes",50,0.72549482204057,0.684411833646166
"privbayes",50,0.727942910073455,0.684411833646166
"privbayes",50,0.712216627665453,0.684411833646166
"privbayes",50,0.716129408155858,0.684411833646166
"privbayes",50,0.717746250100344,0.684411833646166
"privbayes",50,0.720599302332456,0.684411833646166
"privbayes",50,0.720103267563395,0.684411833646166
"privbayes",50,0.719250232995298,0.684411833646166
"privbayes",50,0.719941618703474,0.684411833646166
"privbayes",50,0.730617152697357,0.684411833646166
"privbayes",50,0.711685585222627,0.684411833646166
"privbayes",50,0.717852803746561,0.684411833646166
"privbayes",50,0.723729084153935,0.684411833646166
"privbayes",50,0.717564527004691,0.684411833646166
"privbayes",50,0.72441952899206,0.684411833646166
"privbayes",50,0.725771476504857,0.684411833646166
"privbayes",50,0.722606093981,0.684411833646166
"privbayes",50,0.7131433486285,0.684411833646166
"privbayes",50,0.717725050270861,0.684411833646166
"privbayes",50,0.72879048930754,0.684411833646166
"privbayes",50,0.715121465388592,0.684411833646166
"privbayes",50,0.721639960639167,0.684411833646166
"privbayes",50,0.725720137078519,0.684411833646166
"privbayes",50,0.727828483839757,0.684411833646166
"privbayes",50,0.721965604309709,0.684411833646166
"privbayes",50,0.718447539974043,0.684411833646166
"privbayes",50,0.719878742669675,0.684411833646166
"privbayes",50,0.730609479565091,0.684411833646166
"privbayes",50,0.72600511192018,0.684411833646166
"privbayes",50,0.720737063949139,0.684411833646166
"privbayes",50,0.719655907621254,0.684411833646166
"privbayes",50,0.714274648437063,0.684411833646166
"privbayes",50,0.711906085070461,0.684411833646166
"privbayes",50,0.717649164732427,0.684411833646166
"privbayes",50,0.722441265756329,0.684411833646166
"ctgan",5,0.715005553087383,0.684411833646166
"ctgan",5,0.706695559870224,0.684411833646166
"ctgan",5,0.705785069031801,0.684411833646166
"ctgan",5,0.711071778129869,0.684411833646166
"ctgan",5,0.701361036227302,0.684411833646166
"ctgan",10,0.715005553087383,0.684411833646166
"ctgan",10,0.71160168891898,0.684411833646166
"ctgan",10,0.706695559870224,0.684411833646166
"ctgan",10,0.705785069031801,0.684411833646166
"ctgan",10,0.711071778129869,0.684411833646166
"ctgan",10,0.701361036227302,0.684411833646166
"ctgan",10,0.702789758310125,0.684411833646166
"ctgan",10,0.703348342342001,0.684411833646166
"ctgan",10,0.705038314639499,0.684411833646166
"ctgan",10,0.710099862300542,0.684411833646166
"ctgan",50,0.715005553087383,0.684411833646166
"ctgan",50,0.71160168891898,0.684411833646166
"ctgan",50,0.705161725976129,0.684411833646166
"ctgan",50,0.712216091058793,0.684411833646166
"ctgan",50,0.710245130585366,0.684411833646166
"ctgan",50,0.698886823446539,0.684411833646166
"ctgan",50,0.707400582076714,0.684411833646166
"ctgan",50,0.704914640984099,0.684411833646166
"ctgan",50,0.706000605125057,0.684411833646166
"ctgan",50,0.708134995397106,0.684411833646166
"ctgan",50,0.709468103894529,0.684411833646166
"ctgan",50,0.706695559870224,0.684411833646166
"ctgan",50,0.705141362121466,0.684411833646166
"ctgan",50,0.705393553580362,0.684411833646166
"ctgan",50,0.702646875191574,0.684411833646166
"ctgan",50,0.705889525179206,0.684411833646166
"ctgan",50,0.702791627997844,0.684411833646166
"ctgan",50,0.706298849157969,0.684411833646166
"ctgan",50,0.700296445314337,0.684411833646166
"ctgan",50,0.693894412929703,0.684411833646166
"ctgan",50,0.718263252491933,0.684411833646166
"ctgan",50,0.704755740639338,0.684411833646166
"ctgan",50,0.705785069031801,0.684411833646166
"ctgan",50,0.712979197040809,0.684411833646166
"ctgan",50,0.708863501864405,0.684411833646166
"ctgan",50,0.708365538081264,0.684411833646166
"ctgan",50,0.709359828450168,0.684411833646166
"ctgan",50,0.704713579112018,0.684411833646166
"ctgan",50,0.702506448238772,0.684411833646166
"ctgan",50,0.702042073360694,0.684411833646166
"ctgan",50,0.704585181107775,0.684411833646166
"ctgan",50,0.711492696817596,0.684411833646166
"ctgan",50,0.706791266699,0.684411833646166
"ctgan",50,0.711071778129869,0.684411833646166
"ctgan",50,0.701774732632486,0.684411833646166
"ctgan",50,0.710538787354352,0.684411833646166
"ctgan",50,0.704536118534862,0.684411833646166
"ctgan",50,0.704341426648692,0.684411833646166
"ctgan",50,0.695743624780574,0.684411833646166
"ctgan",50,0.700125773268083,0.684411833646166
"ctgan",50,0.709980626671754,0.684411833646166
"ctgan",50,0.704398815811747,0.684411833646166
"ctgan",50,0.700842017685909,0.684411833646166
"ctgan",50,0.702899030544851,0.684411833646166
"ctgan",50,0.701361036227302,0.684411833646166
"ctgan",50,0.705603352774804,0.684411833646166
"ctgan",50,0.702789758310125,0.684411833646166
"ctgan",50,0.703348342342001,0.684411833646166
"ctgan",50,0.705038314639499,0.684411833646166
"ctgan",50,0.710099862300542,0.684411833646166
"tvae",5,0.716715744792567,0.684411833646166
"tvae",5,0.720270896275282,0.684411833646166
"tvae",5,0.722819122841815,0.684411833646166
"tvae",5,0.724634802552555,0.684411833646166
"tvae",5,0.718315273231237,0.684411833646166
"tvae",10,0.716715744792567,0.684411833646166
"tvae",10,0.712852024624764,0.684411833646166
"tvae",10,0.720270896275282,0.684411833646166
"tvae",10,0.722819122841815,0.684411833646166
"tvae",10,0.724634802552555,0.684411833646166
"tvae",10,0.718315273231237,0.684411833646166
"tvae",10,0.712618827401775,0.684411833646166
"tvae",10,0.715078732038211,0.684411833646166
"tvae",10,0.715205468598713,0.684411833646166
"tvae",10,0.723015274770775,0.684411833646166
"tvae",50,0.716715744792567,0.684411833646166
"tvae",50,0.712852024624764,0.684411833646166
"tvae",50,0.716963110644314,0.684411833646166
"tvae",50,0.71550944697648,0.684411833646166
"tvae",50,0.714813602893443,0.684411833646166
"tvae",50,0.718594462444783,0.684411833646166
"tvae",50,0.720957740679759,0.684411833646166
"tvae",50,0.718931116585454,0.684411833646166
"tvae",50,0.714110035152761,0.684411833646166
"tvae",50,0.717562287835525,0.684411833646166
"tvae",50,0.714382827659376,0.684411833646166
"tvae",50,0.720270896275282,0.684411833646166
"tvae",50,0.717447298852403,0.684411833646166
"tvae",50,0.717294237149601,0.684411833646166
"tvae",50,0.716868935557348,0.684411833646166
"tvae",50,0.715033574357417,0.684411833646166
"tvae",50,0.718080634896747,0.684411833646166
"tvae",50,0.729735530013604,0.684411833646166
"tvae",50,0.708704851623729,0.684411833646166
"tvae",50,0.713397740781098,0.684411833646166
"tvae",50,0.716654891726392,0.684411833646166
"tvae",50,0.717507403492875,0.684411833646166
"tvae",50,0.722819122841815,0.684411833646166
"tvae",50,0.716741085314102,0.684411833646166
"tvae",50,0.716797042232498,0.684411833646166
"tvae",50,0.71513938760633,0.684411833646166
"tvae",50,0.716124915859887,0.684411833646166
"tvae",50,0.713432948536819,0.684411833646166
"tvae",50,0.720950785857199,0.684411833646166
"tvae",50,0.72038191183578,0.684411833646166
"tvae",50,0.707490125231311,0.684411833646166
"tvae",50,0.719963680951295,0.684411833646166
"tvae",50,0.718352411691575,0.684411833646166
"tvae",50,0.724634802552555,0.684411833646166
"tvae",50,0.71767497828217,0.684411833646166
"tvae",50,0.71978259673432,0.684411833646166
"tvae",50,0.719768285242046,0.684411833646166
"tvae",50,0.719058285295356,0.684411833646166
"tvae",50,0.716519418483024,0.684411833646166
"tvae",50,0.717694308164734,0.684411833646166
"tvae",50,0.718565241653931,0.684411833646166
"tvae",50,0.727538006729624,0.684411833646166
"tvae",50,0.718031479646587,0.684411833646166
"tvae",50,0.715902407477421,0.684411833646166
"tvae",50,0.718315273231237,0.684411833646166
"tvae",50,0.715996617473334,0.684411833646166
"tvae",50,0.712618827401775,0.684411833646166
"tvae",50,0.715078732038211,0.684411833646166
"tvae",50,0.715205468598713,0.684411833646166
"tvae",50,0.723015274770775,0.684411833646166
"tabsyn",5,0.732050495948575,0.684411833646166
"tabsyn",5,0.72908724394575,0.684411833646166
"tabsyn",5,0.730673359879014,0.684411833646166
"tabsyn",5,0.744347626210363,0.684411833646166
"tabsyn",5,0.721164355693837,0.684411833646166
"tabsyn",10,0.732050495948575,0.684411833646166
"tabsyn",10,0.727443206517596,0.684411833646166
"tabsyn",10,0.72908724394575,0.684411833646166
"tabsyn",10,0.730673359879014,0.684411833646166
"tabsyn",10,0.744347626210363,0.684411833646166
"tabsyn",10,0.721164355693837,0.684411833646166
"tabsyn",10,0.724976330400038,0.684411833646166
"tabsyn",10,0.722757047836455,0.684411833646166
"tabsyn",10,0.726839756026322,0.684411833646166
"tabsyn",10,0.72445210965767,0.684411833646166
"tabsyn",50,0.732050495948575,0.684411833646166
"tabsyn",50,0.727443206517596,0.684411833646166
"tabsyn",50,0.735311643114068,0.684411833646166
"tabsyn",50,0.737575938677176,0.684411833646166
"tabsyn",50,0.717560251921093,0.684411833646166
"tabsyn",50,0.728771599839675,0.684411833646166
"tabsyn",50,0.71830531175282,0.684411833646166
"tabsyn",50,0.726620336615646,0.684411833646166
"tabsyn",50,0.727828279648355,0.684411833646166
"tabsyn",50,0.730981102335917,0.684411833646166
"tabsyn",50,0.720181709903602,0.684411833646166
"tabsyn",50,0.72908724394575,0.684411833646166
"tabsyn",50,0.729371738839798,0.684411833646166
"tabsyn",50,0.721323861908962,0.684411833646166
"tabsyn",50,0.727755885459152,0.684411833646166
"tabsyn",50,0.725957255707477,0.684411833646166
"tabsyn",50,0.729646673423463,0.684411833646166
"tabsyn",50,0.727177577711226,0.684411833646166
"tabsyn",50,0.726909857884441,0.684411833646166
"tabsyn",50,0.729850334333529,0.684411833646166
"tabsyn",50,0.727091500946234,0.684411833646166
"tabsyn",50,0.727105587517288,0.684411833646166
"tabsyn",50,0.730673359879014,0.684411833646166
"tabsyn",50,0.726737796710573,0.684411833646166
"tabsyn",50,0.726841517906578,0.684411833646166
"tabsyn",50,0.726419741271116,0.684411833646166
"tabsyn",50,0.728331019244464,0.684411833646166
"tabsyn",50,0.720329417920652,0.684411833646166
"tabsyn",50,0.732157717578885,0.684411833646166
"tabsyn",50,0.719605408896238,0.684411833646166
"tabsyn",50,0.731842172458718,0.684411833646166
"tabsyn",50,0.726821685483741,0.684411833646166
"tabsyn",50,0.733720937435431,0.684411833646166
"tabsyn",50,0.744347626210363,0.684411833646166
"tabsyn",50,0.724241348603758,0.684411833646166
"tabsyn",50,0.728623448039787,0.684411833646166
"tabsyn",50,0.731124305891472,0.684411833646166
"tabsyn",50,0.724182427725268,0.684411833646166
"tabsyn",50,0.721725759413729,0.684411833646166
"tabsyn",50,0.728020566901827,0.684411833646166
"tabsyn",50,0.716858723507597,0.684411833646166
"tabsyn",50,0.72717921540294,0.684411833646166
"tabsyn",50,0.728421440779676,0.684411833646166
"tabsyn",50,0.727874804686513,0.684411833646166
"tabsyn",50,0.721164355693837,0.684411833646166
"tabsyn",50,0.728214560784267,0.684411833646166
"tabsyn",50,0.724976330400038,0.684411833646166
"tabsyn",50,0.722757047836455,0.684411833646166
"tabsyn",50,0.726839756026322,0.684411833646166
"tabsyn",50,0.72445210965767,0.684411833646166
